mrelite,80.0,raptorak_30,80
nascentengineer,80.0,fheenix_30,80
nik1ab,75.0,alyssa85_30,85,wiser_28,65
ninthaxis,90.0,raptorak_31,85,smeagol_30,95
odolvlobo,99.0,alyssa85_31,85,smeagol_31,99,wiser_29,90
ondratra,88.5,raptorak_31,85,smeagol_28,95,weisoq_30,82,wiser_29,65
operaficionado,81.5,dinkleberg_31,73,wiser_30,90
osoverflow,37.5,fheenix_28,20,alyssa85_31,10,smeagol_31,65,unthinkingbit_27,61
overture,87.0,dinkleberg_31,87
papacrusher,81.5,fheenix_31,75,wiser_31,88
paul3,40.0,raptorak_31,40
pb321go,75.0,alyssa85_30,80,fheenix_29,75,dinkleberg_31,77
penguinwriter,77.5,alyssa85_27,90,fheenix_31,70,hunterbunter_31,85,raptorak_30,75
pepegom,66.0,alyssa85_30,80,fheenix_31,70,giftculturewriting_31,66,wiser_31,85,smeagol_28,92
physicalartcoin,78.5,smeagol_29,92,unthinkingbit_28,65
prdkojistic,85.0,smeagol_30,92,unthinkingbit_29,85,wiser_28,85
psalm,72.5,fheenix_30,65,alyssa85_31,60,smeagol_31,85,raptorak_30,80
python,99.0,raptorak_28,99
pythonideus,90.0,raptorak_31,90
randomcount,76.5,fheenix_28,50,giftculturewriting_31,83,unthinkingbit_29,70,wiser_29,75
raptorak,92.5,alyssa85_31,65,smeagol_31,99,weisoq_31,86,unthinkingbit_28,80
sceeth0,84.0,alyssa85_27,80,dinkleberg_31,84,smeagol_28,91
serena,92.0,raptorak_28,99,unthinkingbit_29,85
shakezula,88.0,fheenix_28,85,smeagol_29,91
shortstain,50.0,alyssa85_28,50
smeagol,90.0,wiser_29,90
stealtheh,70.0,alyssa85_28,80,fheenix_30,70,raptorak_29,95
tenthirtyone,68.0,fheenix_31,60,giftculturewriting_31,68,wiser_31,82
termhn,65.0,alyssa85_30,85,fheenix_29,65,wiser_28,90
the_goat_master,77.5,alyssa85_31,65,wiser_28,90
thedischarger,66.0,dinkleberg_31,55,smeagol_28,50,unthinkingbit_29,82,wiser_29,90
theokep,70.0,alyssa85_27,70,fheenix_28,70,dinkleberg_31,70
tom,80.0,raptorak_31,80,unthinkingbit_29,80,weisoq_30,80,wiser_28,87
tosku,75.0,eeharris_31,78,smeagol_29,75,weisoq_30,85
unthinkingbit,92.0,alyssa85_28,85,fheenix_29,92,wiser_28,95
vehementchrome,71.5,fheenix_31,60,giftculturewriting_31,58,wiser_31,85,wiser_30,85
veruminnumeris,71.0,weisoq_30,77,wiser_28,65
vilmanoella,47.5,alyssa85_27,60,alyssa85_28,60,raptorak_30,35,unthinkingbit_29,90
wardsmith,88.0,unthinkingbit_28,88
wed,90.0,alyssa85_31,80,smeagol_31,90,weisoq_30,70
weisoq,88.0,eeharris_31,88,giftculturewriting_31,88,smeagol_28,95
wildelf,99.0,fheenix_29,90,alyssa85_31,95,smeagol_31,99,unthinkingbit_27,90,wiser_28,95
wiser,82.5,alyssa85_30,80,eeharris_31,85
wolf,87.0,smeagol_28,89,wiser_30,85
xenophaux,95.0,fheenix_30,70,raptorak_29,95,unthinkingbit_28,80
yungbull,80.0,fheenix_29,85,unthinkingbit_28,80,wiser_30,85
